"Cuadernos de filología clásica. Estudios latinos.","CFC(L)"
"Cuadernos de investigación filológica","CIF"
"Cuadernos de prehistoria i arqueología","CPAM"
"Cuaderns de prehistòria i arqueologia de Castelló","CPAC"
"Cultura e scuola","C&S"
"Damaszener Mitteilungen, hrsg. von dem Deutschen Archäologischen Institut (Station Damaskus)","MDAI(D)"
"Das Altertum, hrsg. vom Zentralinst. für Alte Gesch. und Archäol. der Dt. Akad. der DDR","Altertum"
"Der altsprachliche Unterricht: Arbeitshefte zu seiner wissenschaftlichen Begründung und praktischen Gestalt","AU"
"Deutsche Literaturzeitung für Kritik der internationalen Wissenschaft","DLZ"
"Deutsches Dante-Jahrbuch","DDJ"
"Dialoghi di archeologia","DArch"
"Dialogues d'histoire ancienne","DHA"
"Die Alte Stadt: Vierteljahreszeitschrift für Stadtgeschichte, Stadtsoziologie und Denkmalpflege","ASTADT"
"Die Welt des Orients: wissenschaftliche Beiträge zur Kunde des Morgenlandes","WO"
"Dissertations Abstracts: international abstracts of dissertation available in microfilm or as xerographic reproductions","DA"
"Downside Review","DR"
"Drevnejsije Gosudarstva na territorii SSSR (Les états les plus anciens sur le territoire de l'URSS: matériaux et recherches)","DGT"
"Dumbarton Oaks Papers","DOP"
"Durham University Journal","DUJ"
"East and West","E&W"
"Échos du monde classique (Classical Views)","EMC"
"Egitto e Vicino Oriente","EVO"
"Eikasmos: quaderni bolognesi di filologia classica","Eikasmos"
"Eirene: studia Graeca et Latina","Eirene"
"English Historical Review","EHR"
"Ensaios de literatura e filologia, publ. do Dept. de Letras clássicas, Fac. de Letras Univ. federal de Minas Gerais","ELF"
"Epeteris tes Hetaireias Eleiakon Meleton","EHEM"
"Epeteris tes Kentrou Ereunes tes Historias tou Hellenikou Dikaiou","EHHD"
"Ephemerides Theologicae Lovanienses","EThL"
"Epigraphica Anatolica: Zeitschrift für Epigraphik und historische Geographie Anatoliens","EA"
"Epistemonike epeterida tes philosophikes Scholes tou Aristoteleiou Panepistemiou Thessalonikes, Tmema philosophias","EEThess(philos)"
"Epistemonike epeteris tes philosophikes Scholes tou Panepistemiou Athenon","EEAth"
"Eranos: acta philologica Suecana","Eranos"
"Eranos-Jahrbuch","Eranos-Jb"
"Espacio, tiempo y forma: revista de la Facultad de Geografía e Historia, Ser. 1","ETF(arqueol)"
"Espacio, tiempo y forma: revista de la Facultad de Geografia e Historia, Ser. 2","ETF(hist)"
"Estudios clásicos: organo de la Sociedad espanola de estudios clásicos","EClás"
"Estudios de la antigüedad","EstAnt"
"Estudios humanisticos","EHum"
"Ethnographisch-archäologische Zeitschrift","EAZ"
"Études celtiques","EC"
"Études de lettres: bulletin de la Faculté des Lettres de l'Univ. de Lausanne et de la Soc. des études de Lettres","EL"
"Études indo-européennes","EIE"
"Études philosophiques","EPh"
"Excerpta philologica","ExcPhilol"
"Exemplaria: revista de literatura comparada","Exemplaria"
"Exemplaria Classica","ExClass"
"Gazette numismatique suisse","GNS"
"Geographia Antiqua","GeorgAnt"
"German Studies: a review of German-language research contributions. Sect. l: Philosophy and history","GS"
"Geschichte in Wissenschaft und Unterricht","GWU"
"Giornale critico della filosofia italiana","GCFI"
"Giornale di metafisica","GM"
"Giornale ferrarese di retorica e filologia","GFRF"
"Giornale italiano di filologia: rivista trimestrale di cultura","GIF"
"Gnomon: kritische Zeitschrift für die gesamte klassische Altertumswissenschaft","Gnomon"
"Göttinger Forum für Altertumswissenschaft","GFA"
"Göttingische Gelehrte Anzeigen","GGA"
"Graecolatina et Orientalia: zborník Filoz. Fak. Univerz. Komenského","GLO"
"Graecolatina Pragensia: acta Universitatis Carolinae","GLP"
"Grazer Beiträge: Zeitschrift für die klassische Altertumswissenschaft","GB"
"Greece and Rome","G&R"
"Greek, Roman and Byzantine Studies","GRBS"
"Hamburger Beiträge zur Archäologie","HBA"
"Hamburger Beiträge zur Numismatik","HBN"
"Harvard Library Bulletin","HLB"
"Harvard Studies in Classical Philology","HSPh"
"Harvard Theological Review","HThR"
"Hebrew Union College Annual","HebrUCA"
"Hefte des Archäologischen Seminars der Universität Bern","HASB"
"Ελληνικά: φιλολογικό, ιστορικό και λαογραφικό περιοδικό σύγγραμμα","Hellenica"
"Helvetia archaeologica","HA"
"Hermes: Zeitschrift für klassische Philologie","Hermes"
"Hispania antiqua: revista de historia antigua","HAnt"
"Histoire, épistémologie, langage","HEL"
"Histoire des sciences médicales","HSMed"
"Historia mathematica: international journal of the history of mathematics","HM"
"Historisches Jahrbuch","HJ"
"Historische Sprachforschung (Historical Linguistics)","HSF"
"Historische Zeitschrift","HZ"
"History and Philosophy of the Life Sciences","HPLS"
"History and Theory: studies in the philosophy of history","H&T"
"History of Philosophy Quarterly","HPhQ"
"History of political thought","HPTh"
"History of Religions","HR"
"History of Science","HS"
"History of Technology","HTechn"
"Humanistica Lovaniensia","HumLov"
"Hyperboreus: studia classica","Hyperboreus"
"Illinois Classical Studies","ICS"
"Il pensiero politico: rivista di storia delle idee politiche e sociali","PPol"
"Incontri linguistici","ILing"
"Indogermanische Forschungen","IF"
"Inozemna filologìâ (Philologie étrangère)","InFil"
"International journal of nautical archaeology","IJNA"
"International journal of philosophical studies","IJPS"
"International journal of the classical tradition","IJCT"
"International Philosophical Quarterly","IPQ"
"International Studies in Philosophy","ISPh"
"Invigilata lucernis: rivista dell'Istituto di Latino","InvLuc"
"Iranica antiqua","IA"
"Israel Exploration Journal","IEJ"
"Istoriko-filosofsky ezegodnik (History of philosophy yearbook), ed. by the Inst. of Philosophy of the Acad. of Sciences of URSS","IFE"
"Italia medioevale e umanistica","IMU"
"Jaarbericht van het Voor-Aziatisch-Egyptisch Genootschap Ex Oriente Lux","JVEG"
"Jahrbuch der Berliner Museen","JBerlM"
"Jahrbuch der Heidelberger Akad. der Wissenschaften","JHAW"
"Jahrbuch der Österreichischen Byzantinistik","JöByz"
"Jahrbuch der Schweizerischen Gesellschaft für Ur- und Frühgeschichte","JSGU"
"Jahrbuch des Deutschen Archäologischen Instituts","JDAI"
"Jahrbuch des Römisch-Germanischen Zentralmuseums","JRGZ"
"Jahrbuch für Antike und Christentum","JbAC"
"Jahrbuch für Numismatik und Geldgeschichte","JNG"
"Jahrbuch für Wirtschaftsgeschichte","JWG"
"Jahresberichte aus Augst und Kaiseraugst","JAK"
"Jahreshefte des Österreichischen Archäologischen Instituts","JöAI"
"Journal asiatique","JA"
"Journal des Savants","JS"
"Journal for the history of Arabic science","JHAS"
"Journal for the history of astronomy","JHA"
"Journal for the study of Judaism: (in the Persian, Hellenistic and Roman period)","JSJ"
"Journal of ancient civilizations","JAC"
"Journal of Biblical Literature","JBL"
"Journal of Classical Studies: the journal of the Class. Soc. of Japan","JCS"
"Journal of early Christian studies","JECS"
"Journal of Ecclesiastical History","JEH"
"Journal of Egyptian Archaeology","JEA"
"Journal of European archaeology","JEurArch"
"Journal of Field Archaeology","JFA"
"Journal of Glass Studies","JGS"
"Journal of Greco-Roman Studies","JGRS"
"Journal of Hellenic Studies","JHS"
"Journal of Indo-European Studies","JIES"
"Journal of Juristic Papyrology","JJP"
"Journal of Mediterranean archaeology","JMA"
"Journal of Near Eastern Studies","JNES"
"Journal of Philology","JPhil"
"Journal of Philosophy","JPh"
"Journal of prehistoric religion","JPR"
"Journal of Religion","JR"
"Journal of Religious History","JRH"
"Journal of Roman archaeology","JRA"
"Journal of Roman military equipment studies","JRMES"
"Journal of Roman Studies","JRS"
"Journal of the American Oriental Society","JAOS"
"Journal of the American Research Center in Egypt","JARCE"
"Journal of the Australasian Universities Language and Literature Association","AUMLA"
"Journal of the economic and social history of the Orient","JESHO"
"Journal of the history of biology","JHB"
"Journal of the History of Ideas","JHI"
"Journal of the History of Medicine and allied Sciences","JHM"
"Journal of the History of Philosophy","JHPh"
"Journal of the history of sexuality","JHSex"
"Journal of Theological Studies. Oxford, Clarendon Press","JThS"
"Journal of the Royal Asiatic Society of Great Britain and Ireland","JAS"
"Journal of the Society of Architectural Historians","JSAH"
"Journal of the Walters Art Gallery","JWAG"
"Journal of the Warburg and Courtauld Institutes","JWI"
"Kant-Studien: Philosophische Zeitschrift","KantStud"
"Κοινωνία","Koinonia"
"Koldewey-Gesellschaft, Vereinigung für baugeschichtliche Forschung e. V. Bericht über die Tagung für Ausgrabungswissenschaft und Bauforschung","KGB"
"Kölner Jahrbuch für Vor- und Frühgeschichte, hrsg. vom Römisch- Germanischen Museum und der Archäologischen Gesellschaft Köln","KJ"
"Kratkije soobseniâ Inst. arheol. Akad. Nauk SSSR","KSIA"
"Kul'tura iskusstvo anticnogo mira","KIAM"
"L'Année épigraphique","AnnEpigr"
"L'Année Philologique","APh"
"L'Antiquité classique","AC"
"L'Écrit du temps","EDT"
"L'Information grammaticale","IG"
"L'Information historique","IH"
"L'Information littéraire","IL"
"La linguistique","Ling"
"La Parola del passato: rivista di studi antichi","PP"
"Laval Théologique et Philosophique","LThPh"
"Le Genre humain","GH"
"Le Moyen Âge: revue trimestrielle d'histoire et de philologie","MA"
"Les Cahiers de Tunisie","CT"
"Les Études Classiques","LEC"
"Le Temps de la réflexion","TR"
"Libyan Studies","LibStud"
"Lingua e stile","L&S"
"Linguistica Biblica: interdisziplinäre Zeitschrift für Theologie und Linguistik","LingBibl"
"Listy filologické","LF"
"Litterae Numismaticae Vindobonenses","LNV"
"Littérature, médicine, société","LMS"
"Liverpool Classical Monthly","LCM"
"Maia: rivista di letterature classiche","Maia"
"Mainzer Archäologische Zeitschrift","MAZ"
"Mainzer Zeitschrift: Mittelrheinisches Jahrbuch für Archäologie, Kunst und Geschichte","MZ"
"Materiali e contributi per la storia della narrativa greco-latina","MCSN"
"Materiali e discussioni per l'analisi dei testi classici","MD"
"Mededelingen van de koninklijke Academie voor Wetensehappen, Letteren & Schone Kunsten van België, Kl. der Letteren","MAWBL"
"Mededelingen van het Nederlandsch historisch Instituut te Rome","MNIR"
"Mediaeval Studies","MS"
"Medical History: a quarterly journal devoted to the history of medicine and related sciences","MedHist"
"Medievalia et Humanistica: studies in medieval and Renaissance society","M&H"
"Medioevo greco","MEG"
"Mediterranean Archaeology: Australian and New Zealand journal for the archaeology of the Mediterranean world","MedArch"
"Mediterranean Historical Review, ed. by the Aranne School of History, Tel Aviv Univ","MHR"
"Medium Aevum","MAev"
"Medizin-historisches Journal","MHJ"
"Mélanges d'Archéologie et d'Histoire de l'école Française de Rome, Antiquité","MEFRA"
"Mélanges de l'école française de Rome. Moyen Âge et temps modernes","MEFRM"
"Mélanges de la Casa de Velázquez, Madrid","MCV"
"Mélanges de Science Religieuse","MSR"
"Mémoires de l'Académie des Inscriptions et Belles Lettres","MAI"
"Memorias de historia antigua","MHA"
"Memorie dell'Accademia delle Scienze dell'Istituto di Bologna, Cl. di Sc. morali","MAIB"
"Memorie dell'Accademia delle Scienze di Torino, Classe di Scienze morali, storiche e filologiche","MAT"
"Memorie dell'Ist. Lombardo, Accademia di Scienze e Lettere, Cl. di Lett., Sc. morali e storiche","MIL"
"Memorie della Classe di Scienze morali e storiche dell'Accademia dei Lincei","MAL"
"Metropolitan Museum Journal","MMJ"
"Militärgeschichtliche Mitteilungen","MGM"
"Minerva: revista de filología clásica","Minerva(vall)"
"Minerva: the international review of ancient art and archaeology","Minerva(lond)"
"Miscellanea greca e romana: studi pubblicati dall'Ist. italiano per la storia antica","MGR"
"Mitteilungen der Archäologischen Gesellschaft Steiermark","MAGS"
"Mitteilungen des Deutschen Archäologischen Instituts (Abt. Istambul)","MDAI(I)"
"Mitteilungen des Deutschen Archäologischen Instituts (Abt. Madrid)","MDAI(M)"
