"Journal of Shanghai University. Natural Science Edition. Shanghai Daxue Xuebao. Ziran Kexue Ban","J. Shanghai Univ. Nat. Sci."
"Journal of Sichuan University. Engineering Science Edition. Sichuan Daxue Xuebao. Gongcheng Kexue Ban","J. Sichuan Univ. Eng. Sci. Ed."
"Journal of Sichuan University. Natural Science Edition. Sichuan Daxue Xuebao. Ziran Kexue Ban","Sichuan Daxue Xuebao"
"Journal of Singularities","J. Singul."
"Journal of Software for Algebra and Geometry","J. Softw. Algebra Geom."
"Journal of Software. Ruanjian Xuebao","J. Softw."
"Journal of South China Normal University. Natural Science Edition. Huanan Shifan Daxue Xuebao. Ziran Kexue Ban","J. South China Normal Univ. Natur. Sci. Ed."
"Journal of Southeast University. English Edition. Dongnan Daxue Xuebao. Yingwen Ban","J. Southeast Univ. (English Ed.)"
"Journal of Southeast University. Natural Science Edition. Dongnan Daxue Xuebao. Ziran Kexue Ban","J. Southeast Univ. Nat. Sci."
"Journal of Spectral Theory","J. Spectr. Theory"
"Journal of Statistical Computation and Simulation","J. Stat. Comput. Simul."
"Journal of Statistical Mechanics: Theory and Experiment","J. Stat. Mech. Theory Exp."
"Journal of Statistical Physics","J. Stat. Phys."
"Journal of Statistical Planning and Inference","J. Statist. Plann. Inference"
"Journal of Statistical Research","J. Statist. Res."
"Journal of Statistical Theory and Applications","J. Stat. Theory Appl."
"Journal of Statistical Theory and Practice","J. Stat. Theory Pract."
"Journal of Stochastic Analysis. JOSA","J. Stoch. Anal."
"Journal of Symbolic Computation","J. Symbolic Comput."
"Journal of Systems Science & Complexity","J. Syst. Sci. Complex."
"Journal of Systems Science and Mathematical Sciences. Xitong Kexue yu Shuxue","J. Systems Sci. Math. Sci."
"Journal of Technical Physics","J. Tech. Phys."
"Journal of Theoretical Biology","J. Theoret. Biol."
"Journal of Theoretical Probability","J. Theoret. Probab."
"Journal of Theoretical and Applied Mechanics","J. Theoret. Appl. Mech."
"Journal of Theoretical and Computational Acoustics","J. Theor. Comput. Acoust."
"Journal of Time Series Analysis","J. Time Series Anal."
"Journal of Time Series Econometrics","J. Time Ser. Econom."
"Journal of Topology","J. Topol."
"Journal of Topology and Analysis","J. Topol. Anal."
"Journal of Tsinghua University. Science and Technology. Qinghua Daxue Xuebao. Ziran Kexue Ban","J. Tsinghua Univ."
"Journal of Turbulence","J. Turbul."
"Journal of University of Science and Technology of China. Zhongguo Kexue Jishu Daxue Xuebao","J. Univ. Sci. Technol. China"
"Journal of Vibration and Control","J. Vib. Control"
"Journal of Wuhan University. Natural Science Edition. Wuhan Daxue Xuebao. Lixue Ban","J. Wuhan Univ. Natur. Sci. Ed."
"Journal of Yunnan University. Natural Sciences. Yunnan Daxue Xuebao. Ziran Kexue Ban","J. Yunnan Univ. Nat. Sci."
"Journal of Zhejiang University. Science Edition. Zhejiang Daxue Xuebao. Lixue Ban","J. Zhejiang Univ. Sci. Ed."
"Journal of Zhengzhou University. Engineering Science. Zhengzhou Daxue Xuebao. Gongxue Ban","J. Zhengzhou Univ. Eng. Sci."
"Journal of Zhengzhou University. Natural Science Edition. Zhengzhou Daxue Xuebao. Lixue Ban","J. Zhengzhou Univ. Nat. Sci. Ed."
"Journal of the ACM","J. ACM"
"Journal of the American Mathematical Society","J. Amer. Math. Soc."
"Journal of the American Statistical Association","J. Amer. Statist. Assoc."
"Journal of the Assam Academy of Mathematics (JAAM)","J. Assam Acad. Math."
"Journal of the Atmospheric Sciences","J. Atmospheric Sci."
"Journal of the Australian Mathematical Society","J. Aust. Math. Soc."
"Journal of the Chungcheong Mathematical Society","J. Chungcheong Math. Soc."
"Journal of the Egyptian Mathematical Society","J. Egyptian Math. Soc."
"Journal of the European Mathematical Society (JEMS)","J. Eur. Math. Soc. (JEMS)"
"Journal of the Faculty of Science. Shinshu University","J. Fac. Sci. Shinshu Univ."
"Journal of the Franklin Institute. Engineering and Applied Mathematics","J. Franklin Inst."
"Journal of the Indian Institute of Science. A Multidisciplinary Reviews Journal","J. Indian Inst. Sci."
"Journal of the Indian Society of Agricultural Statistics","J. Indian Soc. Agricultural Statist."
"Journal of the Indian Statistical Association","J. Indian Statist. Assoc."
"Journal of the Indonesian Mathematical Society","J. Indones. Math. Soc."
"Journal of the Institute of Mathematics of Jussieu. JIMJ. Journal de l'Institut de Mathematiques de Jussieu","J. Inst. Math. Jussieu"
"Journal of the Iranian Mathematical Society","J. Iran. Math. Soc."
"Journal of the Iranian Statistical Society. (JIRSS)","J. Iran. Stat. Soc. (JIRSS)"
"Journal of the Japan Statistical Society (Nihon Tokei Gakkai Kaiho)","J. Japan Statist. Soc."
"Journal of the Japan Statistical Society. Japanese Issue","J. Jpn. Stat. Soc. Jpn. Issue"
"Journal of the Japanese Society of Computational Statistics","J. Japanese Soc. Comput. Statist."
"Journal of the Korean Mathematical Society","J. Korean Math. Soc."
"Journal of the Korean Society for Industrial and Applied Mathematics","J. Korean Soc. Ind. Appl. Math."
"Journal of the Korean Society of Mathematical Education. Series B. The Pure and Applied Mathematics","J. Korean Soc. Math. Educ. Ser. B Pure Appl. Math."
"Journal of the Korean Statistical Society","J. Korean Statist. Soc."
"Journal of the London Mathematical Society. Second Series","J. Lond. Math. Soc. (2)"
"Journal of the Mathematical Society of Japan","J. Math. Soc. Japan"
"Journal of the Mechanics and Physics of Solids","J. Mech. Phys. Solids"
"Journal of the Nigerian Mathematical Society","J. Nigerian Math. Soc."
"Journal of the Operations Research Society of China","J. Oper. Res. Soc. China"
"Journal of the Operations Research Society of Japan","J. Oper. Res. Soc. Japan"
"Journal of the Orissa Mathematical Society","J. Orissa Math. Soc."
"Journal of the Ramanujan Mathematical Society","J. Ramanujan Math. Soc."
"Journal of the Royal Statistical Society. Series A. Statistics in Society","J. Roy. Statist. Soc. Ser. A"
"Journal of the Royal Statistical Society. Series B. Statistical Methodology","J. R. Stat. Soc. Ser. B. Stat. Methodol."
"Journal of the Royal Statistical Society. Series C. Applied Statistics","J. R. Stat. Soc. Ser. C. Appl. Stat."
"Journal of the Tensor Society","J. Tensor Soc."
"Journal on Numerical Methods and Computer Applications","J. Numer. Methods Comput. Appl."
"Journal on Satisfiability, Boolean Modeling and Computation","J. Satisf. Boolean Model. Comput."
"Journees Equations aux Derives Partielles","Journ. Equ. Deriv. Partielles"
"K. K. Birla Academy Monographs on the Cultural, Scientific and Technological Heritage of India","Birla Acad. Monogr. Cult. Sci. Technol. Herit. India"
"KIAS Springer Series in Mathematics","KIAS Springer Ser. Math."
"Kairos. Journal of Philosophy & Science","Kairos"
"Kalpa Publications in Computing","Kalpa Publ. Comput."
"Keele Cognition Seminars","Keele Cognition Sem."
"Khayyam Journal of Mathematics","Khayyam J. Math."
"Kieler Studien","Kiel. Stud."
"Kinetic and Related Models","Kinet. Relat. Models"
"Kinki University Series on Quantum Computing","Kinki Univ. Ser. Quantum Comput."
"Klagenfurter Beitrage zur Didaktik der Mathematik","Klagenf. Beitr. Didakt. Math."
"Klassische Texte der Wissenschaft","Klass. Texte Wiss."
"Kobe Journal of Mathematics","Kobe J. Math."
"Kodai Mathematical Journal","Kodai Math. J."
"Kolleg Philosophie","Kolleg Philos."
"Koninklijke Nederlandse Akademie van Wetenschappen. Indagationes Mathematicae. New Series","Indag. Math. (N.S.)"
"Konuralp Journal of Mathematics","Konuralp J. Math."
"Korean Annals of Mathematics","Korean Ann. Math."
"Korean Mathematical Society. Communications","Commun. Korean Math. Soc."
"Kragujevac Journal of Mathematics","Kragujevac J. Math."
"Kumamoto Journal of Mathematics","Kumamoto J. Math."
"Kuwait Journal of Science","Kuwait J. Sci."
"Kybernetes. The International Journal of Cybernetics, Systems and Management Sciences","Kybernetes"
"Kybernetika","Kybernetika (Prague)"
"Kyoto Journal of Mathematics","Kyoto J. Math."
"Kyungpook Mathematical Journal","Kyungpook Math. J."
"Kyushu Journal of Mathematics","Kyushu J. Math."
"L'Academie en Poche","Acad. Poche"
"L'Algebra e le sue Applicazioni tra Classico e Moderno","Algebra Appl. Class. Mod."
"L'Enseignement Mathematique","Enseign. Math."
"L'Evolution de l'Humanite, Synthese Collective. Premiere Section, Serie Complementaire: La Science dans l'Antiquite","L'Evolution de l'Humanite, Synthese Collective. Premiere Section, Serie Complementaire: La Science dans l'An"
"LINCOM Textbooks in Mathematics","LINCOM Textb. Math."
"LIPIcs. Leibniz International Proceedings in Informatics","LIPIcs. Leibniz Int. Proc. Inform."
"LLULL. Revista de la Sociedad Espanola de Historia de las Ciencias y de las Tecnicas","LLULL"
"LMS Journal of Computation and Mathematics","LMS J. Comput. Math."
"LTCC Advanced Mathematics Series","LTCC Adv. Math. Ser."
"La Gaceta de la Real Sociedad Matematica Espanola","Gac. R. Soc. Mat. Esp."
"La Matematica","Matematica"
"La Matematica per il 3+2","La Mat. per il 3+2"
"La Serie T","Ser. T"
"Landscapes in Logic","Landsc. Log"
"Language, Education and Society","Lang. Ed. Soc."
"Latin American Mathematics Series","Lat. Amer. Math. Ser."
"Le Matematiche","Matematiche (Catania)"
"Le Savoir de Mantice","Savoir Mantice"
"Learning Materials in Biosciences","Learn. Mater. Biosci."
"Learning in Doing: Social, Cognitive, and Computational Perspectives","Learn. Doing Soc. Cogn. Comput. Perspect."
"Lecturas Matematicas","Lect. Mat."
"Lecture Notes Series on Computing","Lecture Notes Ser. Comput."
"Lecture Notes Series. Institute for Mathematical Sciences. National University of Singapore","Lect. Notes Ser. Inst. Math. Sci. Natl. Univ. Singap."
"Lecture Notes from the First Brazilian School on Computer Algebra","Lecture Notes First Braz. School Comput. Algebra"
"Lecture Notes in Applied Mathematics and Mechanics","Lect. Notes Appl. Math. Mech."
"Lecture Notes in Applied and Computational Mechanics","Lect. Notes Appl. Comput. Mech."
"Lecture Notes in Applied and Numerical Harmonic Analysis","Lect. Notes Appl. Numer. Harmon. Anal."
"Lecture Notes in Bioengineering","Lect. Notes Bioeng."
"Lecture Notes in Bioinformatics","Lect. Notes in Bioinform."
"Lecture Notes in Business Information Processing","Lect. Notes Bus. Inf. Process."
"Lecture Notes in Chemistry","Lecture Notes in Chem."
"Lecture Notes in Computational Science and Engineering","Lect. Notes Comput. Sci. Eng."
"Lecture Notes in Computational Vision and Biomechanics","Lect. Notes Comput. Vis. Biomech."
"Lecture Notes in Computer Science","Lecture Notes in Comput. Sci."
"Lecture Notes in Control and Information Sciences","Lect. Notes Control Inf. Sci."
"Lecture Notes in Control and Information Sciences. Proceedings","Lect. Notes Control Inf. Sci. Proc."
"Lecture Notes in Earth System Sciences","Lect. Notes Earth Syst. Sci."
"Lecture Notes in Economics and Mathematical Systems","Lecture Notes in Econom. and Math. Systems"
"Lecture Notes in Electrical Engineering","Lect. Notes Electr. Eng."
"Lecture Notes in Energy","Lect. Notes Energy"
"Lecture Notes in Geosystems Mathematics and Computing","Lect. Notes Geosyst. Math. Comput."
"Lecture Notes in Intelligent Transportation and Infrastructure","Lect. Notes Intell. Transp. Infrastruct."
"Lecture Notes in Logic","Lect. Notes Log."
"Lecture Notes in Logistics","Lect. Notes Logist."
"Lecture Notes in Mathematical Fluid Mechanics","Lect. Notes Math. Fluid Mech."
"Lecture Notes in Mathematics","Lecture Notes in Math."
"Lecture Notes in Mechanical Engineering","Lect. Notes Mech. Eng."
"Lecture Notes in Mechanics","Lect. Notes Mech."
"Lecture Notes in Mobility","Lect. Notes Mobil."
"Lecture Notes in Morphogenesis","Lect. Notes Morphog."
"Lecture Notes in Networks and Systems","Lect. Notes Netw. Syst."
"Lecture Notes in Nonlinear Analysis","Lect. Notes Nonlinear Anal."
"Lecture Notes in Operations Research","Lect. Notes Oper. Res."
"Lecture Notes in Physics","Lecture Notes in Phys."
"Lecture Notes in Social Networks","Lect. Notes Soc. Netw."
"Lecture Notes in Statistics","Lect. Notes Stat."
"Lecture Notes in Statistics---Proceedings","Lect. Notes Stat. Proc."
"Lecture Notes of Seminario Interdisciplinare di Matematica","Lect. Notes Semin. Interdiscip. Mat."
"Lecture Notes of Tbilisi International Centre of Mathematics and Informatics","Lect. Notes TICMI"
"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","Lect. Notes Inst. Comput. Sci. Soc. Inform. Telecommun. Eng."
"Lecture Notes of the Unione Matematica Italiana","Lect. Notes Unione Mat. Ital."
"Lecture Notes on Data Engineering and Communications Technologies","Lect. Notes Data Eng. Commun. Technol."
"Lecture Notes on Mathematical Modelling in the Life Sciences","Lect. Notes Math. Model. Life Sci."
"Lecture Notes on Numerical Methods in Engineering and Sciences","Lect. Notes Numer. Methods Eng. Sci."
"Lectures in Pure and Applied Mathematics","Lect. Pure Appl. Math."
"Lehr- und Handbucher zu Geld, Borse, Bank und Versicherung","Lehr- Handb. Geld Borse Bank Versicher."
"Leibniz from Oxford","Leibniz Oxford"
"Leitfaden der Angewandten Informatik","Leitfaden Angew. Inform."
"Les Cours du CIRM","Cours CIRM"
"Les Grandes Voix de la Recherche","Gd. Voix Rech."
"Les Grands Noms de la Science et de la Technique","Grands Noms Sci. Tech."
"Les Nouveaux Rendez-vous d'Archimede","Nouv. Rendez-vous Archimede"
"Lettera Matematica","Lett. Mat."
"Letters in Biomathematics","Lett. Biomath."
"Letters in Mathematical Physics","Lett. Math. Phys."
"Lettres Orientales et Classiques","Lett. Orient. Class."
"Lexington Books Series in Computer Science","Lexington Books Ser. Comput. Sci."
"Libertas Mathematica. New Series","Lib. Math. (N.S.)"
"Library of Engineering Mathematics","Lib. Engrg. Math."
"Lifetime Data Analysis. An International Journal Devoted to Statistical Methods and Applications for Time-to-Event Data","Lifetime Data Anal."
"Linear Algebra and its Applications","Linear Algebra Appl."
"Linear Operators and Linear Systems","Linear Oper. Linear Syst."
"Linear and Multilinear Algebra","Linear Multilinear Algebra"
"Linear and Nonlinear Analysis. An International Journal","Linear Nonlinear Anal."
"Lingvisticae Investigationes: Supplementa","Lingvist. Investig. Suppl."
"Lipsey Lectures","Lipsey Lect."
"Liste d'Abreviations de Mots des Titres de Publications en Serie. Supplement","Liste Abr. Mots Titres Publ. Ser. Suppl."
"Lithuanian Mathematical Journal","Lith. Math. J."
"Lobachevskii Journal of Mathematics","Lobachevskii J. Math."
"Loescher Universita Manueli","Loescher Universita Manuali"
"Logic Journal of the IGPL. Interest Group in Pure and Applied Logics","Log. J. IGPL"
"Logic PhDs","Log. PhDs"
"Logic and Argumentation","Log. Argum."
"Logic and Cognitive Systems","Log. Cogn. Syst."
"Logic and Computation in Philosophy","Logic Comput. Philos."
"Logic and Logical Philosophy","Log. Log. Philos."
"Logic in Asia: Studia Logica Library","Log. Asia Stud. Log. Libr."
"Logic, Argumentation & Reasoning","Log. Argum. Reason"
"Logic, Epistemology, and the Unity of Science","Log. Epistemol. Unity Sci."
"Logica Universalis","Log. Univers."
"Logical Methods in Computer Science","Log. Methods Comput. Sci."
"Logicheskie Issledovaniya","Log. Issled."
"Logicheskie Issledovaniya. Logical Investigations","Log. Issled."
"Logique et Analyse. Nouvelle Serie","Log. Anal. (N.S.)"
"Logos. Studien zur Logik, Sprachphilosophie und Metaphysik","Logos"
"London Mathematical Society Lecture Note Series","London Math. Soc. Lecture Note Ser."
"London Mathematical Society Student Texts","London Math. Soc. Stud. Texts"
"London Mathematical Society. Newsletter","Lond. Math. Soc. Newsl."
"MAA Problem Books Series","MAA Probl. Books Ser."
"MAA Textbooks","MAA Textb."
"MAT. Serie A: Conferencias, Seminarios y Trabajos de Matematica","MAT Ser. A Conf. Semin. Trab. Mat."
"MATCH. Communications in Mathematical and in Computer Chemistry","MATCH Commun. Math. Comput. Chem."
"MATRIX Book Series","MATRIX Book Ser."
"MIT Lincoln Laboratory Series","MIT Linc. Lab. Ser."
"MIT Press Essential Knowledge Series","MIT Press Essent. Knowl. Ser."
"MLQ. Mathematical Logic Quarterly","MLQ Math. Log. Q."
"MOS-SIAM Series on Optimization","MOS-SIAM Ser. Optim."
"MS&A. Modeling, Simulation and Applications","MS&A. Model. Simul. Appl."
"MSJ Memoirs","MSJ Mem."
"MSRI Mathematical Circles Library","MSRI Math. Circ. Libr."
"Machine Learning","Mach. Learn."
"Machine Learning: Foundations, Methodologies, and Applications","Mach. Learn. Found. Methodol. Appl."
"Macmillan New Electronics Series","Macmillan New Electron. Ser."
"Mala Jazykova Kniznice","Mala Jazyk. Kn."
"Malaya Journal of Matematik","Malaya J. Mat."
"Malaysian Journal of Mathematical Sciences","Malays. J. Math. Sci."
"Male Monografie PWN. Technika","Male Monogr. PWN Tech."
"Management and Industrial Engineering","Manag. Ind. Eng"
"Management and Information Systems","Management and Inform. Systems"
"Management for Professionals","Manag. Prof."
"Manufacturing Engineering and Materials Processing","Manuf. Eng. Mater. Process."
"Manuscripta Mathematica","Manuscripta Math."
"Mario Boella Series on Electromagnetism in Information and Communication","Mario Boella Ser. Electromagn. Inf. Commun."
"Markov Processes and Related Fields","Markov Process. Related Fields"
"Martin Gardner's Mathematical Games","Martin Gardner's Math. Games"
"Mastering Mathematical Finance","Mastering Math. Finance"
"Matematica Contemporanea","Mat. Contemp."
"Matematica, Cultura e Societa. Rivista dell'Unione Matematica Italiana. Serie I","Mat. Cult. Soc. Riv. Unione Mat. Ital. (I)"
"Matematiche Complementari","Mat. Complement."
"Matematicheskaya Fizika i Kompyuternoe Modelirovanie. Mathematical Physics and Computer Simulation","Mat. Fiz. Kompyut. Model."
"Matematicheskaya Teoriya Igr i ee Prilozheniya","Mat. Teor. Igr Prilozh."
"Matematicheskie Trudy","Mat. Tr."
"Matematicheskie Voprosy Kriptografii. Mathematical Aspects of Cryptography","Mat. Vopr. Kriptografii"
"Matematicheskie Zametki","Mat. Zametki"
"Matematicheskii Sbornik","Mat. Sb."
"Matematichki Bilten. Bulletin Mathematique de la Societe des Mathematiciens de la Republique de Macedoine","Mat. Bilten"
"Matematichki Vesnik","Mat. Vesnik"
"Matematichni Studii. Pratsi Lvivskogo Matematichnogo Tovaristva","Mat. Stud."
"Matematicky Seminar SNTL","Mat. Sem. SNTL"
"Matematika i Matematicheskoe Modelirovanie","Mat. Mat. Model."
"Matematika. Malaysian Journal of Industrial and Applied Mathematics","Matematika (Johor)"
"Matematikai Lapok. New Series","Mat. Lapok (N.S.)"
"Materials Forming, Machining and Tribology","Mater. Form. Mach. Tribol."
"Materials Horizons: From Nature to Nanomaterials","Mater. Horiz. From Nat. Nanomater."
"Materials Science Research","Materials Sci. Res."
"Materials Science Series","Mater. Sci. Ser."
"Math Horizons","Math Horiz."
"Math-for-Industry (MI) Lecture Note Series","Math-for-Ind. (MI) Lect. Note Ser."
"MathematicS in Action","MathS in Action"
"Mathematica Applicanda. Matematyka Stosowana","Math. Appl. (Warsaw)"
"Mathematica Applicata. Yingyong Shuxue","Math. Appl. (Wuhan)"
"Mathematica Balkanica. New Series","Math. Balkanica (N.S.)"
"Mathematica Graeca Antiqua","Math, Graeca Antiq."
"Mathematica Montisnigri. Matematika Tsrne Gore","Math. Montisnigri"
"Mathematica Moravica","Math. Morav."
"Mathematica Numerica Sinica. Jisuan Shuxue","Math. Numer. Sin."
"Mathematica Pannonica","Math. Pannon."
"Mathematica Pannonica. New Series","Math. Pannon. (N. S.)"
"Mathematica Scandinavica","Math. Scand."
"Mathematica Slovaca","Math. Slovaca"
"Mathematical & Computational Applications","Math. Comput. Appl."
"Mathematical Analysis and Its Applications","Math. Anal. Appl."
"Mathematical Biosciences","Math. Biosci."
"Mathematical Biosciences Institute Lecture Series. Stochastics in Biological Systems","Math. Biosci. Inst. Lect. Ser. Stoch. Biol. Syst."
"Mathematical Biosciences Subseries","Math. Biosci. Subser."
"Mathematical Biosciences and Engineering. MBE","Math. Biosci. Eng."
"Mathematical Communications","Math. Commun."
"Mathematical Control and Related Fields","Math. Control Relat. Fields"
"Mathematical Engineering","Math. Eng."
"Mathematical Engineering, Manufacturing, and Management Sciences","Math. Eng. Manuf. Manag. Sci."
"Mathematical Finance. An International Journal of Mathematics, Statistics and Financial Economics","Math. Finance"
"Mathematical Forum","Math. Forum"
"Mathematical Geosciences","Math. Geosci."
"Mathematical Inequalities & Applications","Math. Inequal. Appl."
"Mathematical Journal of Ibaraki University","Math. J. Ibaraki Univ."
"Mathematical Journal of Okayama University","Math. J. Okayama Univ."
"Mathematical Lectures from Peking University","Math. Lect. Peking Univ."
"Mathematical Logic and Foundations","Math. Logic Found."
"Mathematical Medicine and Biology. A Journal of the IMA","Math. Med. Biol."
"Mathematical Methods and Modeling","Math. Methods Model."
"Mathematical Methods in Economics and Finance","Math. Methods Econ. Finance"
"Mathematical Methods in the Applied Sciences","Math. Methods Appl. Sci."
"Mathematical Methods of Operations Research","Math. Methods Oper. Res."
"Mathematical Methods of Statistics","Math. Methods Statist."
"Mathematical Modeling and Computation","Math. Model. Comput."
"Mathematical Modelling and Analysis","Math. Model. Anal."
"Mathematical Modelling of Natural Phenomena","Math. Model. Nat. Phenom."
"Mathematical Models and Computer Simulations","Math. Models Comput. Simul."
"Mathematical Models and Methods in Applied Sciences","Math. Models Methods Appl. Sci."
"Mathematical Notes","Math. Notes"
"Mathematical Olympiad Series","Math. Olymp. Ser."
"Mathematical Physics Studies","Math. Phys. Stud."
"Mathematical Physics, Analysis and Geometry. An International Journal Devoted to the Theory and Applications of Analysis and Geometry to Physics","Math. Phys. Anal. Geom."
"Mathematical Population Studies. An International Journal of Mathematical Demography","Math. Popul. Stud."
"Mathematical Problems in Engineering","Math. Probl. Eng."
"Mathematical Problems of Computer Science","Math. Probl. Comput. Sci."
"Mathematical Proceedings of the Cambridge Philosophical Society","Math. Proc. Cambridge Philos. Soc."
"Mathematical Proceedings of the Royal Irish Academy","Math. Proc. R. Ir. Acad."
"Mathematical Programming","Math. Program."
"Mathematical Programming Computation","Math. Program. Comput."
"Mathematical Reports (Bucuresti)","Math. Rep. (Bucur.)"
"Mathematical Research Letters","Math. Res. Lett."
"Mathematical Sciences","Math. Sci. (Springer)"
"Mathematical Sciences & Applications E-Notes. An International Electronic Journal of Mathematics","Math. Sci. Appl. E-Notes"
"Mathematical Sciences Professional Directory","Math. Sci. Prof. Dir."
"Mathematical Sciences Research Institute Publications","Math. Sci. Res. Inst. Publ."
"Mathematical Social Sciences","Math. Social Sci."
"Mathematical Society of Japan. Sugaku (Mathematics)","Sugaku"
"Mathematical Statistics and Learning","Math. Stat. Learn."
"Mathematical Structures in Computer Science. A Journal in the Applications of Categorical, Algebraic and Geometric Methods in Computer Science","Math. Structures Comput. Sci."
"Mathematical Studies Monograph Series","Math. Stud. Monogr. Ser."
"Mathematical Surveys and Monographs","Math. Surveys Monogr."
"Mathematical Theory and Applications","Math. Theory Appl. (Changsha)"
"Mathematical World","Math. World"
"Mathematical and Analytical Techniques with Applications to Engineering","Math. Anal. Tech. Appl. Eng."
"Mathematical and Computational Biology and Numerical Analysis","Math. Comput. Biol. Numer. Anal."
"Mathematical and Computer Modelling of Dynamical Systems. Methods, Tools and Applications in Engineering and Related Sciences","Math. Comput. Model. Dyn. Syst."
"Mathematical and Information Sciences Report. Series B","Math. Inform. Sci. Rep. Ser. B"
"Mathematics Magazine","Math. Mag."
"Mathematics Newsletter","Math. Newsl."
"Mathematics Online First Collections","Math. Online First Collect."
"Mathematics Research Developments","Math. Res. Dev."
"Mathematics Research Developments Series","Math. Res. Dev. Ser."
"Mathematics Research Reports","Math. Res. Rep."
"Mathematics Studies (Tartu)","Math. Stud. (Tartu)"
"Mathematics Textbooks for Science and Engineering","Math. Textb. Sci. Eng."
"Mathematics Today","Math. Today (Southend-on-Sea)"
"Mathematics and Computers in Simulation","Math. Comput. Simulation"
"Mathematics and Financial Economics","Math. Financ. Econ."
"Mathematics and Its Applications: Modelling, Engineering, and Social Sciences","Math. Appl. Model. Engin. Soc. Sci."
"Mathematics and Mechanics of Complex Systems","Math. Mech. Complex Syst."
"Mathematics and Mechanics of Solids","Math. Mech. Solids"
"Mathematics and Natural Sciences","Math. Nat. Sci."
"Mathematics and Physics for Science and Technology","Math. Phys. Sci. Technol."
"Mathematics and Statistics Series","Math. Stat. Ser."
"Mathematics and Visualization","Math. Vis."
"Mathematics and its Applications (Soviet Series)","Math. Appl. (Soviet Ser.)"
"Mathematics and the Built Environment","Math. Built Environ."
"Mathematics for Applications","Math. Appl. (Brno)"
"Mathematics for Industry (Tokyo)","Math. Ind. (Tokyo)"
"Mathematics for Teaching: A Problem-Based Approach","Math. Teach. Probl-Based Approach"
"Mathematics in Computer Science","Math. Comput. Sci."
"Mathematics in Engineering","Math. Eng."
"Mathematics in Industry","Math. Ind."
"Mathematics in Industry (Philadelphia)","Math. Ind. (Phila.)"
"Mathematics in Mind","Math. Mind"
"Mathematics in Science and Engineering","Math. Sci. Eng."
"Mathematics of Climate and Weather Forecasting","Math. Clim. Weather Forecast."
"Mathematics of Computation","Math. Comp."
"Mathematics of Control, Signals, and Systems","Math. Control Signals Systems"
"Mathematics of Data","Math. Data"
"Mathematics of Operations Research","Math. Oper. Res."
"Mathematics of Planet Earth","Math. Planet Earth"
"Mathematics, Culture, and the Arts","Math. Cult. Arts"
"Mathematik Kompakt","Math. Kompakt"
"Mathematik fur Anwendungen","Math. Anwend."
"Mathematik fur Ingenieure, Naturwissenschaftler, Okonomen und Sonstige Anwendungsorientierte Berufe","Math. Ingen. Naturwiss. Okonom. Sonstige Anwendungsorient. Berufe"
"Mathematik fur Studienanfanger","Math. Studienanfanger"
"Mathematik im Kontext","Math. Kontext"
"Mathematik in Beispielen","Math. Beisp."
"Mathematik und Naturwissenschaften","Math. Nat.wiss."
"Mathematik und Wirtschaftswissenschaft","Math. Wirtschaftswiss."
"Mathematika. A Journal of Pure and Applied Mathematics","Mathematika"
"Mathematiques & Applications (Berlin)","Math. Appl. (Berlin)"
"Mathematiques Superieures et Speciales","Math. Super. Spec."
"Mathematisch Centrum, Afdeling Mathematische Besliskunde in samenwerking met het Interuniversitair Instituut Bedrijfskunde Delft/Rotterdam","Mathematisch Centrum, Afdeling Mathematische Besliskunde in samenwerking met het Interuniversitair Instituut Bedrijfskun"
"Mathematische Annalen","Math. Ann."
"Mathematische Lehrbucher und Monographien, herausgegeben von der Deutschen Akademie der Wissenschaften zu Berlin, Forschungsinstitut fur Mathematik. I. Abteilung, Mathematische Lehrbucher","Mathematische Lehrbucher und Monographien, herausgegeben von der Deutschen Akademie der Wissenschaften zu Berlin, Fors"
"Mathematische Nachrichten","Math. Nachr."
"Mathematische Optimierung und Wirtschaftsmathematik/Mathematical Optimization and Economathematics","Math. Optim. Wirtsch.math./Math. Optim. Economath."
"Mathematische Schulerbucherei","Math. Schulerbucherei"
"Mathematische Semesterberichte","Math. Semesterber."
"Mathematische Zeitschrift","Math. Z."
"Mathware & Soft Computing","Mathware Soft Comput."
"Matimyas Matematika","Matimyas Mat."
"Max Planck Research Library for the History and Development of Knowledge. Textbooks","Max Planck Res. Libr. Hist. Dev. Knowl., Textb."
"McGill-Queen's Studies in the History of Ideas","McGill-Queen Stud. Hist. Ideas"
"McGraw-Hill Series in Industrial Engineering and Management Science","McGraw-Hill Ser. Indust. Engrg. Management Sci."
"Meccanica. An International Journal of Theoretical and Applied Mechanics","Meccanica"
"Meccanica. International Journal of Theoretical and Applied Mechanics","Meccanica"
"Mechanical Engineering Research Studies","Mech. Engrg. Res. Stud."
"Mechanical Engineering Series","Mech. Engrg. Ser."
"Mechanical Engineering and Solid Mechanics Series","Mech. Eng. Solid Mech. Ser."
"Mechanics and Mathematical Methods. A Series of Handbooks. Series II: Thermal Stresses","Mech. Math. Methods. Ser. II: Thermal Stresses"
"Mechanics of Elastic and Inelastic Solids","Mech. Elastic Inelastic Solids"
"Mechanics of Fracture","Mech. of Fracture"
"Mechanik, Werkstoffe und Konstruktion im Bauwesen","Mech. Werkst. Konstr. Bauwes."
